Unnamed: 0,Unternehmensname Latin alphabet,Inactive,Quoted,Branch,OwnData,Woco,ISO Ländercode,NACE Rev. 2 Core Code (4 Ziffern),Konsolidierungscode,Letztes verf. Jahr,Betriebsertrag (Umsatz) tsd EUR Letztes verf. Jahr,Anzahl der Mitarbeiter Letztes verf. Jahr,EBITDA tsd EUR Letztes verf. Jahr,AI_FDE_Match,Screening_Reasoning
58.0,EYEO GMBH,Nein,Nein,Nein,Nein,Ja,DE,6201,U1,2022,73362.18866,171,5621.1941,False,"EYEO GmbH is primarily known for developing ad-filtering technology such as Adblock Plus, focusing on browser extensions and digital advertising standards rather than enterprise AI deployment. Their business model revolves around maintaining high-traffic consumer software and managing the Acceptable Ads program. They lack the core business model of custom B2B AI pipelines, RAG development, or enterprise AI consulting required by the FDE thesis."
59.0,CGI DANMARK A/S,Nein,Nein,Nein,Nein,Nein,DK,6202,U2,2025,65467.3266277787,330,7204.22042302333,True,"CGI Danmark is a large-scale IT consultancy and systems integrator with deep technical heritage in data management, cloud architecture, and enterprise digital transformation. Their existing expertise in complex enterprise software delivery and data infrastructure provides a strong foundation to scale into AI Forward Deployed Engineering, specifically through current initiatives in generative AI, automation, and predictive analytics for public and private sector clients. As a high-tier consultancy, they possess the engineering talent and enterprise access required to deploy bespoke AI pipelines and RAG systems at scale."
60.0,CAPGEMINI DEUTSCHLAND SERVICES GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,73874.69266,461,14035.39171,True,"Capgemini is a top-tier global IT services firm with extensive deep-tech capabilities, currently heavily invested in AI-driven digital transformation through their 'Generative AI' practice. They actively deploy custom RAG pipelines, fine-tuned LLM architectures, and agentic workflows for enterprise clients. Their strong engineering bench and existing footprint in large-scale infrastructure integration make them a highly viable candidate for our AI Forward Deployed Engineering thesis."
61.0,DATAGROUP HAMBURG GMBH,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2024,68521.025729,295,7046.29147,False,"DATAGROUP HAMBURG GMBH is a subsidiary of a large-scale German IT service provider focused primarily on managed IT infrastructure, cloud hosting, and standard operational outsourcing. While they possess strong engineering talent, their core business model is centered on traditional IT operations and infrastructure management rather than specialized AI forward-deployed engineering. They lack a verifiable track record in delivering proprietary RAG systems, multi-agent workflows, or advanced AI model integration, placing them outside the scope of our high-conviction AI deployment investment thesis."
62.0,LESSMORE GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2024,73728.35746,17,14534.27371,True,"LESSMORE GmbH operates as a high-end software engineering studio with a strong focus on bespoke architectural development and scalable cloud solutions, aligning with our high-potential criteria. Their technical expertise in building complex, data-heavy systems provides a solid foundation for transitioning into advanced AI pipeline deployment and RAG system integration. Given their established engineering maturity and focus on custom software solutions, they represent an excellent candidate to pivot toward our AI Forward Deployed Engineering thesis."
63.0,AGILENT TECHNOLOGIES BELGIUM,Nein,Nein,Nein,Nein,Nein,BE,4618,U1,2025,65785.408,102,4889.551,False,"Agilent Technologies Belgium is a subsidiary of a major global analytical instrumentation and life sciences company focused on lab equipment, diagnostic tools, and chemical analysis. The NACE code 4618 relates to wholesale trade, which aligns with their role in distributing scientific hardware and specialized laboratory consumables. They do not operate as an AI-focused software engineering firm, and their business model is fundamentally tied to physical hardware and diagnostic equipment rather than custom AI pipeline deployment."
64.0,CERNER HEALTH SERVICES DEUTSCHLAND GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,U1,2023,68678.6742,283,4504.69842,False,"Cerner Health Services Deutschland is primarily a legacy healthcare IT provider focusing on electronic health records (EHR) and administrative hospital information systems. Their business model centers on the maintenance and deployment of specialized legacy software rather than agile, forward-deployed AI engineering or custom ML pipeline development. Given their integration into Oracle Health, the firm operates as a monolithic enterprise solution provider rather than an agile boutique firm capable of pivoting to modern AI agentic workflows."
65.0,COMARCH AKTIENGESELLSCHAFT,Nein,Nein,Nein,Nein,Nein,DE,6201,U2,2024,72974.54513,242,4836.98521,True,"Comarch is a large-scale, established IT services provider with deep engineering capabilities in telecommunications, IoT, and enterprise software. Their scale and technical infrastructure provide a strong foundation for scaling AI-integrated solutions. They are actively pivoting towards advanced data analytics and AI-driven automation, aligning well with the transition from traditional software development to deployment-heavy AI engineering."
66.0,MINDCURV GROUP GMBH,Nein,Nein,Nein,Nein,Nein,DE,6201,C2,2023,68541.217199,724,9024.32616,True,"Mindcurv Group is a high-end digital transformation and commerce consultancy that demonstrates significant technical maturity in cloud-native architecture and data engineering. Their recent strategic focus on generative AI, coupled with their expertise in headless commerce and complex systems integration, makes them a prime candidate for scaling AI FDE services. They possess the necessary engineering talent and enterprise client base to successfully pivot from traditional digital services to bespoke AI pipeline and RAG system deployments."
67.0,"ITERATEC GMBH, NIEDERLASSUNG OESTERREICH",Nein,Nein,Nein,Nein,Nein,AT,6209,U1,2023,68491.45386,n.v.,6412.49834,True,"ITERATEC is a well-established German IT consultancy specializing in high-end software engineering, complex system architecture, and cloud-native development, which aligns with our 'High Potential' criteria for pivoting to AI scaling. Their current service portfolio includes advanced data analytics, MLOps, and digital transformation projects, providing a solid technical foundation for deploying enterprise-grade RAG and AI-agent workflows. With a deep bench of engineering talent and a focus on mission-critical applications, they are well-positioned to transition into the high-value AI Forward Deployed Engineering space."
68.0,E:FS TECHHUB GMBH,Nein,Nein,Nein,Nein,Ja,DE,6201,U1,2024,71877.78219,539,3599.39989,True,"E:FS TechHub is a highly specialized automotive software and engineering firm with deep domain expertise in autonomous driving, connectivity, and complex software systems. Their background in handling massive datasets and mission-critical embedded systems provides a strong foundation for scaling AI-driven perception and decision-making pipelines. They are well-positioned to transition into AI Forward Deployed Engineering, moving from traditional automotive software development to deploying sophisticated AI workflows within the highly regulated mobility sector."
69.0,TECHNIA GMBH,Nein,Nein,Nein,Nein,Nein,DE,6202,U1,2024,71802.2741,193,6109.51436,True,"TECHNIA GMBH is a global leader in Product Lifecycle Management (PLM) and digital engineering, possessing deep domain expertise in data-intensive industrial workflows and complex software integration. Their strong technical foundation in engineering simulation, data management, and digital twin technology provides the perfect infrastructure to pivot into AI-driven predictive maintenance and generative engineering design. As a specialized consultancy with high engineering talent density, they align well with our FDE thesis by bridging sophisticated industrial data with scalable AI deployment."
70.0,DATAGROUP OPERATIONS GMBH,Nein,Nein,Nein,Nein,Nein,DE,6209,U1,2024,66585.43916,259,6598.16815,False,"DATAGROUP is a large-scale German IT service provider focused primarily on long-term IT outsourcing, cloud infrastructure management, and SAP operations. While they have broad technical resources, their business model is anchored in legacy managed services and recurring infrastructure support rather than specialized, high-velocity AI Forward Deployed Engineering. Their service catalog lacks the specific focus on proprietary RAG systems, AI pipeline orchestration, and multi-agent workflow development required by our investment thesis."
71.0,ZF DIGITAL SOLUTIONS INTERNATIONAL,Nein,Nein,Nein,Nein,Ja,BE,6201,U2,2024,71559.811,182,14899.772,False,"ZF Digital Solutions International appears to be a smaller, boutique IT consultancy with limited digital footprint regarding advanced AI capabilities or sophisticated engineering deployments. Their service profile does not demonstrate the specialized infrastructure or complex RAG and multi-agent workflow expertise required by the FDE investment thesis. Consequently, they lack the verified technical depth to justify immediate institutional investment as an AI-native scaling partner."
